id,id_vente,prix_total,date_vente,qte_medicament,medicament
1923,143,42777,2018-09-03 00:00:00,7,80
1922,545,55080,2018-05-24 00:00:00,12,78
1921,435,4777,2018-12-26 00:00:00,1,92
1920,449,216238,2018-08-11 00:00:00,22,35
1919,18,64536,2018-10-30 00:00:00,8,44
1918,968,9369,2018-02-25 00:00:00,3,15
1917,692,195027,2018-03-04 00:00:00,21,38
1916,95,103519,2018-04-22 00:00:00,13,87
1915,806,69120,2018-12-19 00:00:00,27,6
1914,363,18070,2018-06-02 00:00:00,2,69
1913,271,146088,2018-09-15 00:00:00,24,36
1912,546,109998,2018-05-16 00:00:00,18,80
1911,253,228259,2018-02-06 00:00:00,29,10
1910,136,15044,2018-07-08 00:00:00,2,40
1909,45,130592,2018-10-19 00:00:00,14,17
1908,665,131400,2018-09-18 00:00:00,24,31
1907,308,28168,2018-12-01 00:00:00,7,81
1906,935,55104,2018-04-04 00:00:00,8,70
1905,565,79630,2018-06-14 00:00:00,10,87
1904,756,128979,2018-09-17 00:00:00,27,92
1903,871,127827,2018-01-01 00:00:00,21,36
1902,29,57016,2018-11-10 00:00:00,8,12
1901,390,22050,2018-04-04 00:00:00,7,51
1900,964,21861,2018-11-06 00:00:00,7,15
1899,469,195888,2018-09-10 00:00:00,21,17
1898,570,176900,2018-09-22 00:00:00,25,42
1897,470,37758,2018-10-20 00:00:00,29,9
1896,38,155840,2018-01-29 00:00:00,20,0
1895,935,85050,2018-02-11 00:00:00,27,51
1894,916,24144,2018-05-29 00:00:00,6,81
1893,248,109566,2018-03-12 00:00:00,18,36
1892,265,48061,2018-04-30 00:00:00,13,71
1891,297,13930,2018-10-06 00:00:00,7,39
1890,306,62388,2018-09-07 00:00:00,18,1
1889,190,74624,2018-06-26 00:00:00,8,17
1888,230,226422,2018-03-06 00:00:00,27,76
1887,906,27105,2018-11-06 00:00:00,3,69
1886,327,137560,2018-05-26 00:00:00,19,58
1885,291,55674,2018-01-10 00:00:00,18,16
1884,869,82620,2018-05-06 00:00:00,18,78
1883,618,76098,2018-05-13 00:00:00,11,18
1882,733,24262,2018-09-12 00:00:00,7,49
1881,241,46980,2018-02-22 00:00:00,9,90
1880,884,69320,2018-10-27 00:00:00,20,49
1879,81,150948,2018-06-20 00:00:00,18,76
1878,29,252450,2018-09-06 00:00:00,30,65
1877,498,50715,2018-03-29 00:00:00,21,8
1876,730,26103,2018-09-11 00:00:00,21,23
1875,66,6932,2018-12-10 00:00:00,2,1
1874,948,83583,2018-09-01 00:00:00,9,38
1873,742,8386,2018-07-08 00:00:00,1,76
1872,938,252450,2018-07-11 00:00:00,30,65
1871,987,49275,2018-01-06 00:00:00,9,31
1870,122,211381,2018-09-02 00:00:00,29,7
1869,982,64384,2018-01-23 00:00:00,16,81
1868,622,210384,2018-02-14 00:00:00,27,0
1867,454,166543,2018-07-19 00:00:00,23,67
1866,943,59430,2018-03-21 00:00:00,6,2
1865,726,96122,2018-11-28 00:00:00,26,71
1864,641,42993,2018-10-20 00:00:00,9,92
1863,251,176106,2018-10-06 00:00:00,21,76
1862,275,172950,2018-12-07 00:00:00,25,18
1861,461,22374,2018-12-05 00:00:00,18,23
1860,188,100514,2018-06-20 00:00:00,29,49
1859,248,109088,2018-06-02 00:00:00,14,0
1858,469,226530,2018-06-13 00:00:00,30,22
1857,886,164997,2018-05-08 00:00:00,27,80
1856,443,50680,2018-06-14 00:00:00,7,58
1855,406,7551,2018-02-05 00:00:00,1,22
1854,626,184302,2018-12-17 00:00:00,27,34
1853,609,117404,2018-05-19 00:00:00,14,76
1852,955,227394,2018-04-29 00:00:00,27,29
1851,479,98208,2018-06-21 00:00:00,11,20
1850,658,55080,2018-02-13 00:00:00,12,78
1849,479,75220,2018-03-15 00:00:00,10,40
1848,824,236130,2018-11-27 00:00:00,30,10
1847,411,64143,2018-09-02 00:00:00,9,12
1846,767,5208,2018-03-06 00:00:00,4,9
1845,814,90576,2018-11-27 00:00:00,12,66
1844,109,114268,2018-05-17 00:00:00,14,30
1843,6,46008,2018-07-12 00:00:00,18,86
1842,601,21900,2018-05-01 00:00:00,4,31
1841,935,9905,2018-06-03 00:00:00,1,2
1840,533,128331,2018-06-05 00:00:00,21,80
1839,488,78694,2018-10-20 00:00:00,14,57
1838,477,34099,2018-06-10 00:00:00,13,27
1837,463,130320,2018-10-19 00:00:00,18,58
1836,49,44724,2018-10-15 00:00:00,6,55
1835,388,267840,2018-06-05 00:00:00,30,20
1834,644,22374,2018-01-03 00:00:00,18,23
1833,309,83184,2018-03-23 00:00:00,24,49
1832,957,65583,2018-05-31 00:00:00,21,15
1831,803,7522,2018-11-17 00:00:00,1,40
1830,593,53550,2018-05-09 00:00:00,17,51
1829,404,38126,2018-06-18 00:00:00,11,49
1828,957,57420,2018-06-22 00:00:00,11,90
1827,764,55456,2018-10-16 00:00:00,16,49
1826,510,55456,2018-09-22 00:00:00,16,1
1825,64,88738,2018-06-15 00:00:00,13,34
1824,746,18558,2018-06-29 00:00:00,6,16
1823,601,36225,2018-11-05 00:00:00,15,8
1822,920,51120,2018-09-11 00:00:00,20,86
1821,162,94864,2018-02-17 00:00:00,11,89
1820,297,25560,2018-01-04 00:00:00,10,86
1819,935,95540,2018-06-10 00:00:00,20,92
1818,771,262015,2018-07-20 00:00:00,29,69
1817,121,226440,2018-06-29 00:00:00,30,66
1816,152,1302,2018-01-07 00:00:00,1,9
1815,11,38325,2018-04-13 00:00:00,7,31
1814,617,225876,2018-11-03 00:00:00,28,44
1813,595,207038,2018-05-22 00:00:00,26,87
1812,435,16324,2018-04-16 00:00:00,2,30
1811,267,27346,2018-12-10 00:00:00,22,23
1810,463,120292,2018-03-07 00:00:00,17,42
1809,250,218712,2018-12-28 00:00:00,26,5
1808,90,169407,2018-06-18 00:00:00,21,44
1807,273,236130,2018-03-04 00:00:00,30,10
1806,833,109620,2018-03-13 00:00:00,21,90
1805,667,103284,2018-06-10 00:00:00,19,3
1804,403,17402,2018-01-30 00:00:00,14,23
1803,196,144800,2018-02-15 00:00:00,20,58
1802,547,193804,2018-11-19 00:00:00,26,55
1801,814,22484,2018-05-08 00:00:00,4,57
1800,185,199075,2018-10-09 00:00:00,25,87
1799,306,30930,2018-11-12 00:00:00,10,16
1798,697,2486,2018-10-08 00:00:00,2,23
1797,654,25872,2018-06-14 00:00:00,3,89
1796,216,234808,2018-11-25 00:00:00,28,76
1795,641,2623,2018-03-02 00:00:00,1,27
1794,864,75480,2018-04-13 00:00:00,10,66
1793,312,27375,2018-01-22 00:00:00,5,31
1792,197,179868,2018-06-18 00:00:00,26,18
1791,450,175203,2018-09-09 00:00:00,27,24
1790,933,14578,2018-03-22 00:00:00,2,7
1789,635,51744,2018-12-22 00:00:00,6,89
1788,460,133920,2018-04-16 00:00:00,15,20
1787,146,59670,2018-06-24 00:00:00,13,78
1786,889,9180,2018-03-14 00:00:00,2,78
1785,759,108648,2018-05-19 00:00:00,27,81
1784,15,6489,2018-03-20 00:00:00,1,24
1783,596,27180,2018-08-03 00:00:00,5,3
1782,702,13770,2018-10-21 00:00:00,3,78
1781,34,14254,2018-01-29 00:00:00,2,12
1780,983,37800,2018-01-07 00:00:00,12,51
1779,223,98208,2018-12-25 00:00:00,11,20
1778,477,19810,2018-01-24 00:00:00,2,2
1777,909,95564,2018-05-12 00:00:00,14,34
1776,739,120720,2018-05-12 00:00:00,30,81
1775,6,8386,2018-12-14 00:00:00,1,76
1774,938,285041,2018-05-16 00:00:00,29,35
1773,249,164997,2018-02-20 00:00:00,27,80
1772,252,78750,2018-05-27 00:00:00,25,51
1771,753,54360,2018-11-27 00:00:00,10,3
1770,404,120768,2018-03-30 00:00:00,16,66
1769,42,186560,2018-03-25 00:00:00,20,17
1768,699,178560,2018-04-23 00:00:00,20,20
1767,428,73073,2018-04-13 00:00:00,13,57
1766,404,124202,2018-01-14 00:00:00,26,92
1765,10,152175,2018-06-16 00:00:00,25,36
1764,507,156534,2018-03-18 00:00:00,21,55
1763,121,143004,2018-12-14 00:00:00,17,5
1762,172,39345,2018-04-07 00:00:00,15,27
1761,166,25752,2018-05-31 00:00:00,12,46
1760,94,130320,2018-11-15 00:00:00,18,58
1759,494,131202,2018-05-19 00:00:00,18,7
1758,371,181152,2018-02-10 00:00:00,24,66
1757,490,159302,2018-11-22 00:00:00,22,67
1756,736,23376,2018-03-27 00:00:00,3,0
1755,642,143310,2018-09-04 00:00:00,30,92
1754,987,20478,2018-04-26 00:00:00,3,34
1753,834,15624,2018-01-17 00:00:00,12,9
1752,263,30088,2018-03-19 00:00:00,4,40
1751,54,58880,2018-05-31 00:00:00,23,6
1750,371,109871,2018-08-24 00:00:00,23,92
1749,316,265383,2018-05-02 00:00:00,27,35
1748,921,55722,2018-04-04 00:00:00,6,38
1747,222,58767,2018-03-29 00:00:00,19,16
1746,868,172480,2018-03-23 00:00:00,20,89
1745,529,106799,2018-01-02 00:00:00,19,57
1744,577,34336,2018-02-25 00:00:00,16,46
1743,183,167720,2018-12-21 00:00:00,20,76
1742,859,32268,2018-02-10 00:00:00,4,44
1741,117,79718,2018-08-14 00:00:00,23,1
1740,636,20984,2018-01-04 00:00:00,8,27
1739,369,297150,2018-03-28 00:00:00,30,2
1738,743,65601,2018-11-22 00:00:00,9,7
1737,957,109018,2018-02-27 00:00:00,13,76
1736,264,91350,2018-11-03 00:00:00,29,51
1735,713,275212,2018-09-11 00:00:00,28,35
1734,552,45132,2018-07-11 00:00:00,6,40
1733,94,12072,2018-04-21 00:00:00,3,81
1732,702,47214,2018-04-05 00:00:00,18,27
1731,575,252450,2018-05-20 00:00:00,30,65
1730,154,87468,2018-08-20 00:00:00,12,7
1729,530,23004,2018-10-23 00:00:00,9,86
1728,553,40950,2018-10-29 00:00:00,13,51
1727,89,3729,2018-07-05 00:00:00,3,23
1726,931,90576,2018-09-15 00:00:00,12,66
1725,546,56700,2018-09-07 00:00:00,18,51
1724,359,54750,2018-04-22 00:00:00,10,31
1723,663,104624,2018-12-13 00:00:00,26,81
1722,358,113220,2018-06-22 00:00:00,15,66
1721,617,24744,2018-06-24 00:00:00,8,16
1720,444,255554,2018-01-11 00:00:00,26,35
1719,369,34353,2018-03-31 00:00:00,11,15
1718,545,241462,2018-11-26 00:00:00,26,38
1717,614,86880,2018-10-19 00:00:00,12,58
1716,343,152775,2018-11-27 00:00:00,25,80
1715,482,202128,2018-01-12 00:00:00,24,29
1714,479,125028,2018-11-01 00:00:00,23,3
1713,445,51744,2018-11-26 00:00:00,6,89
1712,586,74624,2018-03-05 00:00:00,8,17
1711,264,22950,2018-01-16 00:00:00,5,78
1710,198,68260,2018-04-05 00:00:00,10,34
1709,934,108720,2018-07-24 00:00:00,20,3
1708,884,18558,2018-09-06 00:00:00,6,16
1707,196,238890,2018-11-06 00:00:00,30,87
1706,159,16844,2018-10-21 00:00:00,2,29
1705,974,27105,2018-02-26 00:00:00,3,69
1704,336,207805,2018-08-30 00:00:00,23,69
1703,45,38340,2018-09-17 00:00:00,15,86
1702,839,81540,2018-07-26 00:00:00,15,3
1701,228,16308,2018-08-19 00:00:00,3,3
1700,382,192878,2018-04-10 00:00:00,23,76
1699,956,159334,2018-06-01 00:00:00,19,76
1698,251,58401,2018-07-31 00:00:00,9,24
1697,31,34660,2018-01-22 00:00:00,10,1
1696,837,56469,2018-01-09 00:00:00,7,44
1695,751,136875,2018-02-21 00:00:00,25,31
1694,882,50680,2018-01-21 00:00:00,7,58
1693,337,206683,2018-12-22 00:00:00,29,12
1692,224,155078,2018-02-28 00:00:00,19,30
1691,111,118860,2018-07-24 00:00:00,12,2
1690,308,77868,2018-03-08 00:00:00,12,24
1689,849,34125,2018-08-17 00:00:00,7,83
1688,962,165484,2018-08-11 00:00:00,22,40
1687,391,33830,2018-01-06 00:00:00,17,39
1686,778,71680,2018-12-25 00:00:00,28,6
1685,692,147825,2018-01-03 00:00:00,27,31
1684,725,109216,2018-04-25 00:00:00,16,34
1683,845,41930,2018-05-05 00:00:00,5,76
1682,874,30930,2018-07-07 00:00:00,10,16
1681,536,114840,2018-03-10 00:00:00,22,90
1680,992,73458,2018-05-03 00:00:00,9,30
1679,511,17248,2018-10-08 00:00:00,2,89
1678,647,50400,2018-04-19 00:00:00,16,51
1677,228,25158,2018-09-04 00:00:00,3,76
1676,8,22644,2018-09-30 00:00:00,3,66
1675,15,89544,2018-12-05 00:00:00,13,70
1674,153,199752,2018-01-16 00:00:00,29,70
1673,501,31194,2018-10-05 00:00:00,9,49
1672,141,68046,2018-01-15 00:00:00,22,16
1671,557,18361,2018-10-28 00:00:00,7,27
1670,771,100944,2018-03-06 00:00:00,12,5
1669,285,146772,2018-10-24 00:00:00,27,3
1668,741,16926,2018-06-26 00:00:00,13,9
1667,456,193706,2018-03-16 00:00:00,23,29
1666,801,100632,2018-08-14 00:00:00,12,76
1665,826,178290,2018-03-04 00:00:00,18,2
1664,511,89145,2018-03-12 00:00:00,9,2
1663,116,37476,2018-12-05 00:00:00,12,15
1662,909,78694,2018-07-18 00:00:00,14,57
1661,231,1243,2018-12-02 00:00:00,1,23
1660,10,115840,2018-08-20 00:00:00,16,58
1659,342,187488,2018-08-30 00:00:00,21,20
1658,809,77637,2018-11-17 00:00:00,21,71
1657,751,27342,2018-11-27 00:00:00,21,9
1656,164,108955,2018-01-19 00:00:00,11,2
1655,248,44591,2018-03-17 00:00:00,17,27
1654,49,2415,2018-03-19 00:00:00,1,8
1653,556,109018,2018-03-09 00:00:00,13,76
1652,59,37312,2018-03-24 00:00:00,4,17
1651,132,3906,2018-07-12 00:00:00,3,9
1650,860,48524,2018-11-06 00:00:00,14,1
1649,220,76252,2018-08-23 00:00:00,22,1
1648,852,270512,2018-11-10 00:00:00,29,17
1647,884,184302,2018-02-01 00:00:00,27,34
1646,869,16772,2018-08-17 00:00:00,2,76
1645,741,93280,2018-11-12 00:00:00,10,17
1644,40,7548,2018-03-06 00:00:00,1,66
1643,21,24744,2018-04-18 00:00:00,8,16
1642,628,28160,2018-11-24 00:00:00,11,6
1641,970,68198,2018-04-13 00:00:00,26,27
1640,189,120352,2018-05-27 00:00:00,16,40
1639,726,187488,2018-11-17 00:00:00,21,20
1638,604,216238,2018-09-23 00:00:00,22,35
1637,795,212212,2018-04-20 00:00:00,26,30
1636,501,78710,2018-07-23 00:00:00,10,10
1635,166,85218,2018-01-30 00:00:00,14,36
1634,773,188775,2018-10-30 00:00:00,25,22
1633,570,17248,2018-04-21 00:00:00,2,89
1632,609,183149,2018-07-13 00:00:00,23,87
1631,689,50589,2018-04-21 00:00:00,9,57
1630,368,100514,2018-06-12 00:00:00,29,1
1629,485,29487,2018-07-18 00:00:00,3,35
1628,945,97335,2018-09-08 00:00:00,15,24
1627,552,243194,2018-06-26 00:00:00,29,76
1626,380,30555,2018-03-10 00:00:00,5,80
1625,335,39355,2018-04-23 00:00:00,5,10
1624,946,118041,2018-02-10 00:00:00,21,57
1623,663,27837,2018-09-13 00:00:00,9,16
1622,563,17168,2018-04-12 00:00:00,8,46
1621,559,10440,2018-02-14 00:00:00,2,90
1620,378,4875,2018-12-10 00:00:00,1,83
1619,984,189728,2018-09-02 00:00:00,22,89
1618,252,10730,2018-05-01 00:00:00,5,46
1617,155,24348,2018-07-23 00:00:00,4,36
1616,740,32550,2018-11-01 00:00:00,25,9
1615,307,163009,2018-11-27 00:00:00,29,57
1614,812,44724,2018-03-14 00:00:00,6,55
1613,577,36482,2018-12-04 00:00:00,17,46
1612,956,65009,2018-03-11 00:00:00,7,38
1611,216,24262,2018-06-01 00:00:00,7,1
1610,333,131442,2018-09-16 00:00:00,19,18
1609,393,51504,2018-06-04 00:00:00,24,46
1608,809,64260,2018-06-08 00:00:00,14,78
1607,385,7551,2018-08-27 00:00:00,1,22
1606,578,128316,2018-12-04 00:00:00,17,66
1605,861,50532,2018-12-23 00:00:00,6,29
1604,356,105308,2018-11-15 00:00:00,14,40
1603,412,71379,2018-04-27 00:00:00,11,24
1602,723,278610,2018-03-06 00:00:00,30,38
1601,234,73080,2018-06-22 00:00:00,14,90
1600,480,120060,2018-03-27 00:00:00,23,90
1599,954,131400,2018-01-23 00:00:00,24,31
1598,545,73458,2018-07-29 00:00:00,9,30
1597,855,110313,2018-04-05 00:00:00,17,24
1596,677,198352,2018-04-30 00:00:00,23,89
1595,127,54210,2018-06-27 00:00:00,6,69
1594,668,21651,2018-05-15 00:00:00,7,16
1593,952,37270,2018-05-17 00:00:00,5,55
1592,735,67452,2018-12-15 00:00:00,12,57
1591,1,67620,2018-05-12 00:00:00,28,8
1590,337,47250,2018-10-19 00:00:00,15,51
1589,999,69300,2018-11-26 00:00:00,22,51
1588,891,40810,2018-10-02 00:00:00,5,30
1587,546,90350,2018-10-26 00:00:00,10,69
1586,856,41592,2018-03-16 00:00:00,12,49
1585,223,143412,2018-03-04 00:00:00,19,66
1584,414,110910,2018-06-06 00:00:00,30,71
1583,440,38216,2018-01-10 00:00:00,8,92
1582,892,6215,2018-01-30 00:00:00,5,23
1581,452,124524,2018-12-25 00:00:00,18,18
1580,993,149247,2018-10-01 00:00:00,23,24
1579,584,166056,2018-07-28 00:00:00,22,66
1578,917,24262,2018-03-13 00:00:00,7,49
1577,384,67221,2018-12-26 00:00:00,11,80
1576,476,159260,2018-11-11 00:00:00,20,87
1575,127,97500,2018-06-30 00:00:00,20,83
1574,392,21651,2018-03-16 00:00:00,7,16
1573,223,8928,2018-08-01 00:00:00,1,20
1572,193,238890,2018-02-17 00:00:00,30,87
1571,834,86604,2018-09-17 00:00:00,28,16
1570,53,9660,2018-12-26 00:00:00,4,8
1569,163,19888,2018-11-16 00:00:00,16,23
1568,799,83860,2018-03-01 00:00:00,10,76
1567,484,75480,2018-02-02 00:00:00,10,66
1566,50,48524,2018-03-18 00:00:00,14,1
1565,548,56210,2018-03-02 00:00:00,10,57
1564,950,76067,2018-06-04 00:00:00,29,27
1563,53,12492,2018-11-02 00:00:00,4,15
1562,745,51504,2018-10-27 00:00:00,24,46
1561,976,173784,2018-09-06 00:00:00,24,67
1560,94,29487,2018-01-23 00:00:00,3,35
1559,352,8928,2018-09-22 00:00:00,1,20
1558,351,19467,2018-01-11 00:00:00,3,24
1557,963,52312,2018-05-30 00:00:00,13,81
1556,315,28116,2018-08-19 00:00:00,11,86
1555,408,207038,2018-10-13 00:00:00,26,87
1554,382,21131,2018-01-23 00:00:00,17,23
1553,484,62496,2018-02-01 00:00:00,7,20
1552,176,29156,2018-08-30 00:00:00,4,7
1551,644,83061,2018-07-28 00:00:00,11,22
1550,231,14480,2018-12-17 00:00:00,2,58
1549,849,19888,2018-05-22 00:00:00,16,23
1548,515,242528,2018-10-20 00:00:00,26,17
1547,430,242528,2018-01-25 00:00:00,26,17
1546,920,38628,2018-09-11 00:00:00,18,46
1545,988,80670,2018-07-28 00:00:00,10,44
1544,465,201960,2018-09-22 00:00:00,24,65
1543,571,76432,2018-11-02 00:00:00,16,92
1542,671,77616,2018-08-06 00:00:00,9,89
1541,615,21861,2018-10-26 00:00:00,7,15
1540,272,87210,2018-07-17 00:00:00,19,78
1539,639,105308,2018-11-30 00:00:00,14,40
1538,236,42762,2018-12-21 00:00:00,6,12
1537,877,44264,2018-01-03 00:00:00,11,81
1536,145,31484,2018-03-10 00:00:00,4,10
1535,52,227394,2018-12-22 00:00:00,27,29
1534,447,48426,2018-01-10 00:00:00,7,18
1533,662,201888,2018-11-18 00:00:00,24,5
1532,930,122430,2018-01-13 00:00:00,15,30
1531,370,37800,2018-05-21 00:00:00,12,51
1530,747,5475,2018-01-29 00:00:00,1,31
1529,916,85524,2018-07-21 00:00:00,12,12
1528,789,13776,2018-11-25 00:00:00,2,70
1527,474,5208,2018-03-09 00:00:00,4,9
1526,476,55455,2018-09-07 00:00:00,15,71
1525,158,27342,2018-05-14 00:00:00,21,9
1524,851,31840,2018-08-01 00:00:00,16,39
1523,67,54783,2018-02-14 00:00:00,9,36
1522,754,130018,2018-10-10 00:00:00,14,38
1521,28,108615,2018-12-09 00:00:00,15,67
1520,710,138754,2018-11-28 00:00:00,17,30
1519,661,55456,2018-03-18 00:00:00,16,1
1518,364,40960,2018-12-29 00:00:00,16,6
1517,401,195480,2018-09-23 00:00:00,27,58
1516,629,131442,2018-10-27 00:00:00,19,18
1515,16,62790,2018-10-23 00:00:00,26,8
1514,445,41310,2018-11-13 00:00:00,9,78
1513,773,156998,2018-03-16 00:00:00,23,34
1512,121,91988,2018-11-01 00:00:00,13,42
1511,522,60384,2018-02-19 00:00:00,8,66
1510,943,94757,2018-06-05 00:00:00,13,7
1509,18,64000,2018-12-18 00:00:00,25,6
1508,222,134442,2018-03-28 00:00:00,22,80
1507,890,29250,2018-07-01 00:00:00,6,83
1506,745,127777,2018-11-30 00:00:00,13,35
1505,516,178175,2018-11-04 00:00:00,25,12
1504,676,56469,2018-01-11 00:00:00,7,44
1503,474,195572,2018-11-27 00:00:00,26,40
1502,824,150172,2018-07-27 00:00:00,22,34
1501,254,44100,2018-08-30 00:00:00,14,51
1500,792,49488,2018-01-03 00:00:00,16,16
1499,58,9660,2018-09-09 00:00:00,4,8
1498,519,98208,2018-04-30 00:00:00,11,20
1497,472,78397,2018-12-04 00:00:00,11,12
1496,378,48288,2018-04-04 00:00:00,12,81
1495,724,31484,2018-07-07 00:00:00,4,10
1494,745,24348,2018-06-09 00:00:00,4,36
1493,34,156600,2018-02-14 00:00:00,30,90
1492,458,143055,2018-08-08 00:00:00,17,65
1491,474,202720,2018-10-20 00:00:00,28,58
1490,212,203796,2018-06-13 00:00:00,27,66
1489,163,92246,2018-08-03 00:00:00,11,76
1488,453,109500,2018-01-13 00:00:00,20,31
1487,415,43780,2018-12-06 00:00:00,22,39
1486,761,53568,2018-07-25 00:00:00,6,20
1485,232,63704,2018-07-10 00:00:00,8,87
1484,462,55456,2018-03-21 00:00:00,16,1
1483,52,6888,2018-01-12 00:00:00,1,70
1482,404,205204,2018-01-14 00:00:00,29,42
1481,218,105094,2018-11-18 00:00:00,22,92
1480,76,117948,2018-10-08 00:00:00,12,35
1479,11,75510,2018-03-28 00:00:00,10,22
1478,671,277340,2018-03-20 00:00:00,28,2
1477,884,149549,2018-06-07 00:00:00,19,10
1476,473,218670,2018-02-22 00:00:00,30,7
1475,473,131400,2018-06-11 00:00:00,24,31
1474,713,24144,2018-05-10 00:00:00,6,81
1473,960,10950,2018-09-12 00:00:00,2,31
1472,204,134444,2018-01-16 00:00:00,19,42
1471,245,128520,2018-12-12 00:00:00,28,78
1470,563,25236,2018-12-28 00:00:00,3,5
1469,448,92425,2018-01-23 00:00:00,25,71
1468,89,118041,2018-01-14 00:00:00,21,57
1467,310,187008,2018-12-20 00:00:00,24,0
1466,434,166056,2018-04-02 00:00:00,22,66
1465,26,67620,2018-10-26 00:00:00,28,8
1464,238,42075,2018-07-27 00:00:00,5,65
1463,830,96122,2018-10-14 00:00:00,26,71
1462,595,14788,2018-04-29 00:00:00,4,71
1461,277,176715,2018-10-17 00:00:00,21,65
1460,210,172200,2018-10-21 00:00:00,25,70
1459,274,15102,2018-08-02 00:00:00,2,22
1458,229,76650,2018-04-26 00:00:00,14,31
1457,514,210375,2018-01-05 00:00:00,25,65
1456,468,114268,2018-03-18 00:00:00,14,30
1455,67,167904,2018-10-07 00:00:00,18,17
1454,229,101178,2018-11-09 00:00:00,18,57
1453,208,135371,2018-01-29 00:00:00,17,87
1452,88,34353,2018-05-30 00:00:00,11,15
1451,32,39800,2018-04-24 00:00:00,20,39
1450,710,102608,2018-06-03 00:00:00,11,17
1449,636,199752,2018-01-08 00:00:00,29,70
1448,799,100514,2018-02-01 00:00:00,29,1
1447,740,159828,2018-04-14 00:00:00,19,5
1446,968,55097,2018-06-28 00:00:00,7,10
1445,813,196326,2018-08-28 00:00:00,26,22
1444,770,16824,2018-02-06 00:00:00,2,5
1443,816,17330,2018-01-10 00:00:00,5,1
1442,583,152061,2018-02-03 00:00:00,21,67
1441,805,112672,2018-02-11 00:00:00,28,81
1440,424,27180,2018-11-26 00:00:00,5,3
1439,949,130018,2018-09-21 00:00:00,14,38
1438,784,143310,2018-06-27 00:00:00,30,92
1437,587,29850,2018-11-24 00:00:00,15,39
1436,560,70035,2018-03-28 00:00:00,29,8
1435,927,62849,2018-07-02 00:00:00,17,71
1434,296,52312,2018-05-17 00:00:00,13,81
1433,1,50715,2018-10-09 00:00:00,21,8
1432,255,18645,2018-10-22 00:00:00,15,23
1431,159,84150,2018-07-05 00:00:00,10,65
1430,35,116624,2018-05-09 00:00:00,16,7
1429,517,79718,2018-04-29 00:00:00,23,1
1428,344,44640,2018-07-18 00:00:00,5,20
1427,347,55456,2018-04-25 00:00:00,16,1
1426,669,97786,2018-03-13 00:00:00,13,40
1425,592,55344,2018-06-01 00:00:00,8,18
1424,984,209989,2018-04-07 00:00:00,29,67
1423,409,22050,2018-08-31 00:00:00,7,51
1422,102,180528,2018-06-20 00:00:00,24,40
1421,880,85712,2018-05-11 00:00:00,11,0
1420,28,160704,2018-03-03 00:00:00,18,20
1419,878,24744,2018-12-26 00:00:00,8,16
1418,505,13864,2018-01-11 00:00:00,4,49
1417,234,73440,2018-05-06 00:00:00,16,78
1416,630,2623,2018-12-20 00:00:00,1,27
1415,933,187726,2018-09-18 00:00:00,23,30
1414,744,49750,2018-09-16 00:00:00,25,39
1413,569,226422,2018-09-15 00:00:00,27,76
1412,518,17402,2018-12-19 00:00:00,14,23
1411,466,106799,2018-02-23 00:00:00,19,57
1410,301,164997,2018-02-21 00:00:00,27,80
1409,582,120060,2018-09-29 00:00:00,23,90
1408,831,230927,2018-03-17 00:00:00,29,87
1407,932,241462,2018-12-09 00:00:00,26,38
1406,184,143346,2018-04-13 00:00:00,21,34
1405,505,82656,2018-04-16 00:00:00,12,70
1404,730,145780,2018-11-11 00:00:00,20,7
1403,828,113265,2018-01-17 00:00:00,15,22
1402,764,142848,2018-08-03 00:00:00,16,20
1401,570,34023,2018-10-19 00:00:00,11,16
1400,831,188240,2018-07-28 00:00:00,26,58
1399,416,58884,2018-09-13 00:00:00,7,5
1398,395,78632,2018-07-01 00:00:00,8,35
1397,818,71379,2018-06-19 00:00:00,11,24
1396,959,181692,2018-11-06 00:00:00,28,24
1395,573,43446,2018-06-19 00:00:00,6,67
1394,401,78300,2018-01-12 00:00:00,15,90
1393,464,71829,2018-10-13 00:00:00,23,15
1392,493,59337,2018-03-04 00:00:00,19,15
1391,644,19320,2018-08-29 00:00:00,8,8
1390,345,84357,2018-02-15 00:00:00,13,24
1389,369,32130,2018-11-01 00:00:00,7,78
1388,48,50589,2018-07-16 00:00:00,9,57
1387,410,80480,2018-04-27 00:00:00,20,81
1386,73,43440,2018-12-28 00:00:00,6,58
1385,848,87444,2018-06-29 00:00:00,28,15
1384,558,39060,2018-02-27 00:00:00,30,9
1383,481,31230,2018-01-18 00:00:00,10,15
1382,982,31840,2018-08-18 00:00:00,16,39
1381,397,227205,2018-12-27 00:00:00,27,65
1380,456,83520,2018-11-11 00:00:00,16,90
1379,520,142562,2018-08-13 00:00:00,17,76
1378,463,57920,2018-09-03 00:00:00,8,58
1377,36,101296,2018-11-25 00:00:00,13,0
1376,82,121264,2018-12-01 00:00:00,13,17
1375,306,55545,2018-06-08 00:00:00,23,8
1374,873,244860,2018-08-27 00:00:00,30,30
1373,580,7792,2018-08-01 00:00:00,1,0
1372,833,143412,2018-05-26 00:00:00,19,66
1371,765,22644,2018-05-31 00:00:00,3,66
1370,829,21900,2018-01-26 00:00:00,4,31
1369,600,218036,2018-02-18 00:00:00,26,76
1368,973,173760,2018-11-17 00:00:00,24,58
1367,571,10440,2018-08-23 00:00:00,2,90
1366,338,5112,2018-10-03 00:00:00,2,86
