id,id_vente,prix_total,date_vente,qte_medicament,medicament
1529,916,85524,2018-07-21 00:00:00,12,12
1528,789,13776,2018-11-25 00:00:00,2,70
1527,474,5208,2018-03-09 00:00:00,4,9
1526,476,55455,2018-09-07 00:00:00,15,71
1525,158,27342,2018-05-14 00:00:00,21,9
1524,851,31840,2018-08-01 00:00:00,16,39
1523,67,54783,2018-02-14 00:00:00,9,36
1522,754,130018,2018-10-10 00:00:00,14,38
1521,28,108615,2018-12-09 00:00:00,15,67
1520,710,138754,2018-11-28 00:00:00,17,30
1519,661,55456,2018-03-18 00:00:00,16,1
1518,364,40960,2018-12-29 00:00:00,16,6
1517,401,195480,2018-09-23 00:00:00,27,58
1516,629,131442,2018-10-27 00:00:00,19,18
1515,16,62790,2018-10-23 00:00:00,26,8
1514,445,41310,2018-11-13 00:00:00,9,78
1513,773,156998,2018-03-16 00:00:00,23,34
1512,121,91988,2018-11-01 00:00:00,13,42
1511,522,60384,2018-02-19 00:00:00,8,66
1510,943,94757,2018-06-05 00:00:00,13,7
1509,18,64000,2018-12-18 00:00:00,25,6
1508,222,134442,2018-03-28 00:00:00,22,80
1507,890,29250,2018-07-01 00:00:00,6,83
1506,745,127777,2018-11-30 00:00:00,13,35
1505,516,178175,2018-11-04 00:00:00,25,12
1504,676,56469,2018-01-11 00:00:00,7,44
1503,474,195572,2018-11-27 00:00:00,26,40
1502,824,150172,2018-07-27 00:00:00,22,34
1501,254,44100,2018-08-30 00:00:00,14,51
1500,792,49488,2018-01-03 00:00:00,16,16
1499,58,9660,2018-09-09 00:00:00,4,8
1498,519,98208,2018-04-30 00:00:00,11,20
1497,472,78397,2018-12-04 00:00:00,11,12
1496,378,48288,2018-04-04 00:00:00,12,81
1495,724,31484,2018-07-07 00:00:00,4,10
1494,745,24348,2018-06-09 00:00:00,4,36
1493,34,156600,2018-02-14 00:00:00,30,90
1492,458,143055,2018-08-08 00:00:00,17,65
1491,474,202720,2018-10-20 00:00:00,28,58
1490,212,203796,2018-06-13 00:00:00,27,66
1489,163,92246,2018-08-03 00:00:00,11,76
1488,453,109500,2018-01-13 00:00:00,20,31
1487,415,43780,2018-12-06 00:00:00,22,39
1486,761,53568,2018-07-25 00:00:00,6,20
1485,232,63704,2018-07-10 00:00:00,8,87
1484,462,55456,2018-03-21 00:00:00,16,1
1483,52,6888,2018-01-12 00:00:00,1,70
1482,404,205204,2018-01-14 00:00:00,29,42
1481,218,105094,2018-11-18 00:00:00,22,92
1480,76,117948,2018-10-08 00:00:00,12,35
1479,11,75510,2018-03-28 00:00:00,10,22
1478,671,277340,2018-03-20 00:00:00,28,2
1477,884,149549,2018-06-07 00:00:00,19,10
1476,473,218670,2018-02-22 00:00:00,30,7
1475,473,131400,2018-06-11 00:00:00,24,31
1474,713,24144,2018-05-10 00:00:00,6,81
1473,960,10950,2018-09-12 00:00:00,2,31
1472,204,134444,2018-01-16 00:00:00,19,42
1471,245,128520,2018-12-12 00:00:00,28,78
1470,563,25236,2018-12-28 00:00:00,3,5
1469,448,92425,2018-01-23 00:00:00,25,71
1468,89,118041,2018-01-14 00:00:00,21,57
1467,310,187008,2018-12-20 00:00:00,24,0
1466,434,166056,2018-04-02 00:00:00,22,66
1465,26,67620,2018-10-26 00:00:00,28,8
1464,238,42075,2018-07-27 00:00:00,5,65
1463,830,96122,2018-10-14 00:00:00,26,71
1462,595,14788,2018-04-29 00:00:00,4,71
1461,277,176715,2018-10-17 00:00:00,21,65
1460,210,172200,2018-10-21 00:00:00,25,70
1459,274,15102,2018-08-02 00:00:00,2,22
1458,229,76650,2018-04-26 00:00:00,14,31
1457,514,210375,2018-01-05 00:00:00,25,65
1456,468,114268,2018-03-18 00:00:00,14,30
1455,67,167904,2018-10-07 00:00:00,18,17
1454,229,101178,2018-11-09 00:00:00,18,57
1453,208,135371,2018-01-29 00:00:00,17,87
1452,88,34353,2018-05-30 00:00:00,11,15
1451,32,39800,2018-04-24 00:00:00,20,39
1450,710,102608,2018-06-03 00:00:00,11,17
1449,636,199752,2018-01-08 00:00:00,29,70
1448,799,100514,2018-02-01 00:00:00,29,1
1447,740,159828,2018-04-14 00:00:00,19,5
1446,968,55097,2018-06-28 00:00:00,7,10
1445,813,196326,2018-08-28 00:00:00,26,22
1444,770,16824,2018-02-06 00:00:00,2,5
1443,816,17330,2018-01-10 00:00:00,5,1
1442,583,152061,2018-02-03 00:00:00,21,67
1441,805,112672,2018-02-11 00:00:00,28,81
1440,424,27180,2018-11-26 00:00:00,5,3
1439,949,130018,2018-09-21 00:00:00,14,38
1438,784,143310,2018-06-27 00:00:00,30,92
1437,587,29850,2018-11-24 00:00:00,15,39
1436,560,70035,2018-03-28 00:00:00,29,8
1435,927,62849,2018-07-02 00:00:00,17,71
1434,296,52312,2018-05-17 00:00:00,13,81
1433,1,50715,2018-10-09 00:00:00,21,8
1432,255,18645,2018-10-22 00:00:00,15,23
1431,159,84150,2018-07-05 00:00:00,10,65
1430,35,116624,2018-05-09 00:00:00,16,7
1429,517,79718,2018-04-29 00:00:00,23,1
1428,344,44640,2018-07-18 00:00:00,5,20
1427,347,55456,2018-04-25 00:00:00,16,1
1426,669,97786,2018-03-13 00:00:00,13,40
1425,592,55344,2018-06-01 00:00:00,8,18
1424,984,209989,2018-04-07 00:00:00,29,67
1423,409,22050,2018-08-31 00:00:00,7,51
1422,102,180528,2018-06-20 00:00:00,24,40
1421,880,85712,2018-05-11 00:00:00,11,0
1420,28,160704,2018-03-03 00:00:00,18,20
1419,878,24744,2018-12-26 00:00:00,8,16
1418,505,13864,2018-01-11 00:00:00,4,49
1417,234,73440,2018-05-06 00:00:00,16,78
1416,630,2623,2018-12-20 00:00:00,1,27
1415,933,187726,2018-09-18 00:00:00,23,30
1414,744,49750,2018-09-16 00:00:00,25,39
1413,569,226422,2018-09-15 00:00:00,27,76
1412,518,17402,2018-12-19 00:00:00,14,23
1411,466,106799,2018-02-23 00:00:00,19,57
1410,301,164997,2018-02-21 00:00:00,27,80
1409,582,120060,2018-09-29 00:00:00,23,90
1408,831,230927,2018-03-17 00:00:00,29,87
1407,932,241462,2018-12-09 00:00:00,26,38
1406,184,143346,2018-04-13 00:00:00,21,34
1405,505,82656,2018-04-16 00:00:00,12,70
1404,730,145780,2018-11-11 00:00:00,20,7
1403,828,113265,2018-01-17 00:00:00,15,22
1402,764,142848,2018-08-03 00:00:00,16,20
1401,570,34023,2018-10-19 00:00:00,11,16
1400,831,188240,2018-07-28 00:00:00,26,58
1399,416,58884,2018-09-13 00:00:00,7,5
1398,395,78632,2018-07-01 00:00:00,8,35
1397,818,71379,2018-06-19 00:00:00,11,24
1396,959,181692,2018-11-06 00:00:00,28,24
1395,573,43446,2018-06-19 00:00:00,6,67
1394,401,78300,2018-01-12 00:00:00,15,90
1393,464,71829,2018-10-13 00:00:00,23,15
1392,493,59337,2018-03-04 00:00:00,19,15
1391,644,19320,2018-08-29 00:00:00,8,8
1390,345,84357,2018-02-15 00:00:00,13,24
1389,369,32130,2018-11-01 00:00:00,7,78
1388,48,50589,2018-07-16 00:00:00,9,57
1387,410,80480,2018-04-27 00:00:00,20,81
1386,73,43440,2018-12-28 00:00:00,6,58
1385,848,87444,2018-06-29 00:00:00,28,15
1384,558,39060,2018-02-27 00:00:00,30,9
1383,481,31230,2018-01-18 00:00:00,10,15
1382,982,31840,2018-08-18 00:00:00,16,39
1381,397,227205,2018-12-27 00:00:00,27,65
1380,456,83520,2018-11-11 00:00:00,16,90
1379,520,142562,2018-08-13 00:00:00,17,76
1378,463,57920,2018-09-03 00:00:00,8,58
1377,36,101296,2018-11-25 00:00:00,13,0
1376,82,121264,2018-12-01 00:00:00,13,17
1375,306,55545,2018-06-08 00:00:00,23,8
1374,873,244860,2018-08-27 00:00:00,30,30
1373,580,7792,2018-08-01 00:00:00,1,0
1372,833,143412,2018-05-26 00:00:00,19,66
1371,765,22644,2018-05-31 00:00:00,3,66
1370,829,21900,2018-01-26 00:00:00,4,31
1369,600,218036,2018-02-18 00:00:00,26,76
1368,973,173760,2018-11-17 00:00:00,24,58
1367,571,10440,2018-08-23 00:00:00,2,90
1366,338,5112,2018-10-03 00:00:00,2,86
1365,297,46080,2018-05-19 00:00:00,18,6
1364,802,101360,2018-01-03 00:00:00,14,58
1363,487,209742,2018-01-15 00:00:00,26,44
1362,325,6300,2018-12-29 00:00:00,2,51
1361,891,15102,2018-10-05 00:00:00,2,22
1360,472,88738,2018-03-08 00:00:00,13,34
1359,970,65296,2018-11-06 00:00:00,7,17
1358,410,179216,2018-08-06 00:00:00,23,0
1357,883,92565,2018-01-27 00:00:00,11,65
1356,715,32318,2018-08-31 00:00:00,26,23
1355,147,25266,2018-11-15 00:00:00,3,29
1354,302,200622,2018-09-03 00:00:00,29,18
1353,964,83184,2018-04-13 00:00:00,24,49
1352,941,38126,2018-03-06 00:00:00,11,1
1351,61,37810,2018-09-06 00:00:00,19,39
1350,442,16308,2018-12-17 00:00:00,3,3
1349,705,158571,2018-04-13 00:00:00,21,22
1348,576,76252,2018-02-14 00:00:00,22,1
1347,878,70760,2018-09-13 00:00:00,10,42
1346,123,18558,2018-04-27 00:00:00,6,16
1345,497,187488,2018-08-14 00:00:00,21,20
1344,959,152196,2018-06-29 00:00:00,22,18
1343,581,61344,2018-06-14 00:00:00,24,86
1342,479,74232,2018-08-20 00:00:00,24,16
1341,791,176862,2018-08-24 00:00:00,21,29
1340,266,91305,2018-02-20 00:00:00,15,36
1339,191,112125,2018-04-12 00:00:00,23,83
1338,471,62388,2018-07-23 00:00:00,18,1
1337,656,25245,2018-02-11 00:00:00,3,65
1336,975,181224,2018-11-29 00:00:00,24,22
1335,356,36205,2018-05-13 00:00:00,5,67
1334,676,22566,2018-04-21 00:00:00,3,40
1333,31,155736,2018-05-11 00:00:00,24,24
1332,777,75480,2018-10-29 00:00:00,10,66
1331,540,142540,2018-02-27 00:00:00,20,12
1330,200,3729,2018-02-25 00:00:00,3,23
1329,758,51744,2018-08-02 00:00:00,6,89
1328,459,72410,2018-10-26 00:00:00,10,67
1327,351,36970,2018-03-10 00:00:00,10,71
1326,171,162225,2018-05-13 00:00:00,25,24
1325,167,204314,2018-07-19 00:00:00,22,38
1324,576,60225,2018-05-05 00:00:00,11,31
1323,45,14490,2018-05-02 00:00:00,6,8
1322,598,32190,2018-09-16 00:00:00,15,46
1321,18,243948,2018-08-08 00:00:00,29,5
1320,383,187726,2018-04-28 00:00:00,23,30
1319,189,139920,2018-08-05 00:00:00,15,17
1318,79,43452,2018-07-11 00:00:00,17,86
1317,279,30672,2018-09-16 00:00:00,12,86
1316,276,17168,2018-12-23 00:00:00,8,46
1315,236,157644,2018-03-27 00:00:00,29,3
1314,692,94133,2018-09-02 00:00:00,13,67
1313,795,25158,2018-05-14 00:00:00,3,76
1312,436,140256,2018-07-11 00:00:00,18,0
1311,783,7869,2018-12-24 00:00:00,3,27
1310,650,117810,2018-01-23 00:00:00,14,65
1309,502,19900,2018-03-17 00:00:00,10,39
1308,716,113265,2018-05-17 00:00:00,15,22
1307,743,53625,2018-05-13 00:00:00,11,83
1306,78,26565,2018-12-23 00:00:00,11,8
1305,136,41328,2018-07-15 00:00:00,6,70
1304,707,87444,2018-09-07 00:00:00,28,15
1303,399,10872,2018-09-21 00:00:00,2,3
1302,360,165312,2018-04-22 00:00:00,24,70
1301,617,128979,2018-04-26 00:00:00,27,92
1300,579,23885,2018-04-29 00:00:00,5,92
1299,152,68803,2018-01-12 00:00:00,7,35
1298,352,18070,2018-10-06 00:00:00,2,69
1297,177,84912,2018-05-27 00:00:00,12,42
1296,239,38052,2018-06-11 00:00:00,7,3
1295,151,195572,2018-03-23 00:00:00,26,40
1294,399,21900,2018-06-24 00:00:00,4,31
1293,829,28116,2018-03-23 00:00:00,11,86
1292,720,134444,2018-05-23 00:00:00,19,42
1291,813,57134,2018-03-12 00:00:00,7,30
1290,280,17892,2018-12-27 00:00:00,7,86
1289,962,31320,2018-05-21 00:00:00,6,90
1288,576,49532,2018-07-07 00:00:00,7,42
1287,296,218979,2018-04-07 00:00:00,29,22
1286,459,17168,2018-06-22 00:00:00,8,46
1285,942,189735,2018-06-17 00:00:00,21,69
1284,854,10492,2018-07-23 00:00:00,4,27
1283,130,133110,2018-12-10 00:00:00,29,78
1282,669,51120,2018-10-17 00:00:00,20,86
1281,292,217809,2018-03-16 00:00:00,27,44
1280,476,193804,2018-07-22 00:00:00,26,55
1279,740,250096,2018-08-29 00:00:00,29,89
1278,296,97848,2018-02-23 00:00:00,18,3
1277,193,56210,2018-05-13 00:00:00,10,57
1276,105,49968,2018-08-28 00:00:00,16,15
1275,192,183149,2018-09-10 00:00:00,23,87
1274,747,238890,2018-05-04 00:00:00,30,87
1273,519,73125,2018-01-27 00:00:00,15,83
1272,414,66957,2018-07-07 00:00:00,11,36
1271,183,21723,2018-07-11 00:00:00,3,67
1270,423,202748,2018-12-16 00:00:00,28,67
1269,778,62460,2018-08-26 00:00:00,20,15
1268,962,36216,2018-06-17 00:00:00,9,81
1267,65,48300,2018-09-28 00:00:00,20,8
1266,734,7551,2018-06-02 00:00:00,1,22
1265,248,13020,2018-03-11 00:00:00,10,9
1264,233,244860,2018-09-07 00:00:00,30,30
1263,528,80179,2018-05-19 00:00:00,11,7
1262,267,108119,2018-07-24 00:00:00,11,35
1261,311,143055,2018-04-19 00:00:00,17,65
1260,887,41930,2018-09-05 00:00:00,5,76
1259,873,215600,2018-12-21 00:00:00,25,89
1258,272,72450,2018-11-22 00:00:00,30,8
1257,535,112112,2018-11-03 00:00:00,13,89
1256,958,58702,2018-04-02 00:00:00,7,76
1255,954,85986,2018-09-17 00:00:00,18,92
1254,134,49750,2018-05-04 00:00:00,25,39
1253,744,44264,2018-04-06 00:00:00,11,81
1252,965,75474,2018-07-24 00:00:00,9,76
1251,805,3123,2018-03-11 00:00:00,1,15
1250,863,151297,2018-09-03 00:00:00,19,87
1249,212,58954,2018-08-13 00:00:00,7,29
1248,616,27105,2018-02-28 00:00:00,3,69
1247,657,169407,2018-05-29 00:00:00,21,44
1246,300,153300,2018-10-25 00:00:00,28,31
1245,644,28116,2018-06-22 00:00:00,11,86
1244,813,125936,2018-05-27 00:00:00,16,10
1243,11,9950,2018-03-08 00:00:00,5,39
1242,89,17248,2018-05-16 00:00:00,2,89
1241,577,32850,2018-12-14 00:00:00,6,31
1240,352,42777,2018-01-29 00:00:00,7,80
1239,563,244860,2018-12-28 00:00:00,30,30
1238,119,13652,2018-06-04 00:00:00,2,34
1237,664,28644,2018-03-01 00:00:00,22,9
1236,622,40599,2018-05-07 00:00:00,13,15
1235,199,120450,2018-10-30 00:00:00,22,31
1234,430,185976,2018-09-16 00:00:00,27,70
1233,17,208712,2018-10-31 00:00:00,28,55
1232,46,233760,2018-01-03 00:00:00,30,0
1231,936,78710,2018-08-23 00:00:00,10,10
1230,109,162630,2018-02-21 00:00:00,18,69
1229,999,135525,2018-11-07 00:00:00,15,69
1228,516,83520,2018-06-17 00:00:00,16,90
1227,40,76800,2018-07-26 00:00:00,30,6
1226,110,174936,2018-06-24 00:00:00,24,7
1225,594,204780,2018-03-21 00:00:00,30,34
1224,917,52312,2018-05-17 00:00:00,13,81
1223,515,168240,2018-02-09 00:00:00,20,5
1222,761,46845,2018-07-06 00:00:00,15,15
1221,242,43722,2018-01-29 00:00:00,14,15
1220,722,58974,2018-01-07 00:00:00,6,35
1219,707,209650,2018-09-27 00:00:00,25,76
1218,160,110208,2018-08-29 00:00:00,16,70
1217,707,41790,2018-01-08 00:00:00,21,39
1216,555,120768,2018-02-26 00:00:00,16,66
1215,331,124202,2018-02-06 00:00:00,26,92
1214,599,126750,2018-11-28 00:00:00,26,83
1213,104,39355,2018-03-08 00:00:00,5,10
1212,416,209989,2018-01-01 00:00:00,29,67
1211,718,19810,2018-10-07 00:00:00,2,2
1210,684,67860,2018-09-02 00:00:00,13,90
1209,269,65296,2018-03-20 00:00:00,8,30
1208,353,92790,2018-11-22 00:00:00,30,16
1207,765,20880,2018-07-17 00:00:00,4,90
1206,382,119340,2018-11-09 00:00:00,26,78
1205,74,36225,2018-11-20 00:00:00,15,8
1204,188,215001,2018-10-22 00:00:00,27,87
1203,880,6438,2018-06-04 00:00:00,3,46
1202,621,36205,2018-01-26 00:00:00,5,67
1201,583,44640,2018-03-18 00:00:00,5,20
1200,852,61992,2018-03-06 00:00:00,9,70
1199,886,58974,2018-09-26 00:00:00,6,35
1198,241,116064,2018-08-26 00:00:00,13,20
1197,208,92651,2018-03-08 00:00:00,13,12
1196,132,188181,2018-08-05 00:00:00,29,24
1195,40,144800,2018-08-02 00:00:00,20,58
1194,235,10240,2018-07-28 00:00:00,4,6
1193,178,235620,2018-01-17 00:00:00,28,65
1192,193,186751,2018-06-14 00:00:00,19,35
1191,178,53550,2018-12-06 00:00:00,17,51
1190,706,109998,2018-11-11 00:00:00,18,80
1189,805,112830,2018-03-26 00:00:00,15,40
1188,531,128520,2018-11-05 00:00:00,28,78
1187,584,153273,2018-07-08 00:00:00,19,44
1186,919,172200,2018-10-31 00:00:00,25,70
1185,635,14625,2018-03-09 00:00:00,3,83
1184,645,176715,2018-07-03 00:00:00,21,65
1183,673,53625,2018-06-20 00:00:00,11,83
1182,689,56608,2018-01-14 00:00:00,8,42
1181,648,89697,2018-05-15 00:00:00,29,16
1180,636,113220,2018-09-29 00:00:00,15,66
1179,19,8415,2018-07-02 00:00:00,1,65
1178,709,87468,2018-09-30 00:00:00,12,7
1177,967,110688,2018-12-16 00:00:00,16,18
1176,561,32268,2018-07-11 00:00:00,4,44
1175,246,44364,2018-04-28 00:00:00,12,71
1174,903,57016,2018-10-22 00:00:00,8,12
1173,637,4972,2018-02-15 00:00:00,4,23
1172,249,187008,2018-09-18 00:00:00,24,0
1171,583,26230,2018-04-15 00:00:00,10,27
1170,591,168385,2018-02-14 00:00:00,17,2
1169,348,188240,2018-06-02 00:00:00,26,58
1168,200,97048,2018-02-27 00:00:00,28,1
1167,74,86650,2018-03-17 00:00:00,25,49
1166,370,22644,2018-07-06 00:00:00,3,66
1165,856,275212,2018-05-24 00:00:00,28,35
1164,469,77616,2018-04-01 00:00:00,9,89
1163,636,16425,2018-07-23 00:00:00,3,31
1162,967,5436,2018-02-04 00:00:00,1,3
1161,542,23436,2018-05-05 00:00:00,18,9
1160,345,8422,2018-12-04 00:00:00,1,29
1159,643,139305,2018-08-25 00:00:00,15,38
1158,132,15624,2018-03-26 00:00:00,12,9
1157,90,9905,2018-11-28 00:00:00,1,2
1156,807,48972,2018-01-31 00:00:00,6,30
1155,577,16844,2018-06-20 00:00:00,2,29
1154,523,213810,2018-06-06 00:00:00,30,12
1153,641,143004,2018-09-29 00:00:00,17,5
1152,364,195888,2018-07-07 00:00:00,21,17
1151,552,9287,2018-05-31 00:00:00,1,38
1150,709,17248,2018-02-01 00:00:00,2,89
1149,133,252360,2018-10-05 00:00:00,30,5
1148,918,87600,2018-01-27 00:00:00,16,31
1147,521,92625,2018-09-05 00:00:00,19,83
1146,558,9554,2018-12-09 00:00:00,2,92
1145,674,202748,2018-03-20 00:00:00,28,67
1144,571,15584,2018-11-12 00:00:00,2,0
1143,2,57960,2018-10-16 00:00:00,24,8
1142,807,20880,2018-10-12 00:00:00,4,90
1141,242,140525,2018-12-24 00:00:00,25,57
1140,301,20984,2018-10-16 00:00:00,8,27
1139,625,215001,2018-03-31 00:00:00,27,87
1138,820,112672,2018-11-29 00:00:00,28,81
1137,367,109088,2018-08-21 00:00:00,14,0
1136,772,110208,2018-01-07 00:00:00,16,70
1135,206,38052,2018-07-10 00:00:00,7,3
1134,346,130872,2018-08-25 00:00:00,19,70
1133,477,24262,2018-02-24 00:00:00,7,1
1132,367,235620,2018-05-18 00:00:00,28,65
1131,706,50490,2018-04-17 00:00:00,11,78
1130,898,77325,2018-09-04 00:00:00,25,16
1129,619,30044,2018-12-19 00:00:00,14,46
1128,128,19530,2018-02-10 00:00:00,15,9
1127,247,7548,2018-07-18 00:00:00,1,66
1126,193,15624,2018-11-21 00:00:00,12,9
1125,486,181000,2018-01-10 00:00:00,25,58
1124,198,116880,2018-05-07 00:00:00,15,0
1123,922,234910,2018-09-07 00:00:00,26,69
1122,123,206409,2018-12-26 00:00:00,21,35
1121,455,250096,2018-03-17 00:00:00,29,89
1120,526,67320,2018-12-18 00:00:00,8,65
1119,821,134444,2018-07-04 00:00:00,19,42
1118,929,27346,2018-10-01 00:00:00,22,23
1117,490,123984,2018-05-13 00:00:00,18,70
1116,782,8386,2018-04-04 00:00:00,1,76
1115,603,65160,2018-04-21 00:00:00,9,58
1114,278,223200,2018-03-11 00:00:00,25,20
1113,885,6888,2018-01-24 00:00:00,1,70
1112,227,265383,2018-04-18 00:00:00,27,35
1111,702,249984,2018-09-09 00:00:00,28,20
1110,665,157644,2018-08-21 00:00:00,29,3
1109,447,66456,2018-10-04 00:00:00,26,86
1108,312,173162,2018-10-21 00:00:00,22,10
1107,113,103320,2018-08-17 00:00:00,15,70
1106,140,158886,2018-09-08 00:00:00,26,80
1105,142,32445,2018-09-30 00:00:00,5,24
1104,478,57324,2018-08-04 00:00:00,12,92
1103,55,18656,2018-05-22 00:00:00,2,17
1102,780,99064,2018-03-28 00:00:00,14,42
1101,122,31484,2018-05-30 00:00:00,4,10
1100,616,167223,2018-11-03 00:00:00,21,87
1099,170,83952,2018-09-21 00:00:00,9,17
1098,838,9450,2018-07-03 00:00:00,3,51
1097,230,187008,2018-08-31 00:00:00,24,0
1096,189,13864,2018-03-26 00:00:00,4,1
1095,323,142918,2018-09-03 00:00:00,19,40
1094,569,18656,2018-06-28 00:00:00,2,17
1093,49,64380,2018-03-27 00:00:00,30,46
1092,274,277340,2018-10-18 00:00:00,28,2
1091,488,206409,2018-12-04 00:00:00,21,35
1090,292,37312,2018-04-02 00:00:00,4,17
1089,482,118860,2018-07-09 00:00:00,12,2
1088,379,125028,2018-03-25 00:00:00,23,3
1087,606,196580,2018-08-30 00:00:00,20,35
1086,326,88738,2018-01-04 00:00:00,13,34
1085,130,88461,2018-11-05 00:00:00,9,35
1084,892,67221,2018-01-14 00:00:00,11,80
1083,291,25560,2018-01-27 00:00:00,10,86
1082,147,197954,2018-08-02 00:00:00,29,34
1081,727,159302,2018-08-27 00:00:00,22,67
1080,564,9944,2018-02-25 00:00:00,8,23
1079,599,33660,2018-07-27 00:00:00,4,65
1078,389,60225,2018-12-29 00:00:00,11,31
1077,208,32445,2018-10-02 00:00:00,5,24
1076,764,135720,2018-09-09 00:00:00,26,90
1075,858,146146,2018-09-22 00:00:00,26,57
1074,911,162748,2018-09-21 00:00:00,23,42
1073,459,138670,2018-07-13 00:00:00,14,2
1072,315,5621,2018-06-19 00:00:00,1,57
1071,577,30044,2018-07-31 00:00:00,14,46
1070,245,10950,2018-03-04 00:00:00,2,31
1069,761,116109,2018-10-18 00:00:00,19,80
1068,684,65601,2018-06-11 00:00:00,9,7
1067,518,10950,2018-07-26 00:00:00,2,31
1066,191,146608,2018-09-06 00:00:00,17,89
1065,158,24201,2018-03-17 00:00:00,3,44
1064,651,23617,2018-01-06 00:00:00,19,23
1063,948,223200,2018-07-25 00:00:00,25,20
1062,929,60375,2018-12-09 00:00:00,25,8
1061,464,17910,2018-09-13 00:00:00,9,39
1060,596,103980,2018-01-26 00:00:00,30,1
1059,457,20478,2018-02-05 00:00:00,3,34
1058,49,43800,2018-05-07 00:00:00,8,31
1057,340,182225,2018-01-07 00:00:00,25,7
1056,441,36666,2018-03-18 00:00:00,6,80
1055,564,57710,2018-03-12 00:00:00,29,39
1054,959,166032,2018-05-18 00:00:00,24,18
1053,845,159260,2018-10-02 00:00:00,20,87
1052,477,206976,2018-03-25 00:00:00,24,89
1051,663,218979,2018-06-26 00:00:00,29,22
1050,32,147825,2018-06-25 00:00:00,27,31
1049,940,211344,2018-05-24 00:00:00,28,66
1048,799,17910,2018-02-17 00:00:00,9,39
1047,102,41055,2018-05-11 00:00:00,17,8
1046,737,101296,2018-11-26 00:00:00,13,0
1045,421,12492,2018-12-09 00:00:00,4,15
1044,434,99819,2018-10-11 00:00:00,27,71
1043,335,42777,2018-11-13 00:00:00,7,80
1042,348,16096,2018-09-24 00:00:00,4,81
1041,829,21381,2018-09-20 00:00:00,3,12
1040,269,195888,2018-08-12 00:00:00,24,30
1039,274,143310,2018-10-11 00:00:00,30,92
1038,188,127368,2018-05-30 00:00:00,18,42
1037,975,277340,2018-10-04 00:00:00,28,2
1036,859,27342,2018-09-01 00:00:00,21,9
1035,89,89448,2018-01-09 00:00:00,12,55
1034,521,85031,2018-02-02 00:00:00,23,71
1033,775,129694,2018-08-28 00:00:00,19,34
1032,358,103980,2018-08-05 00:00:00,30,49
1031,573,244238,2018-09-20 00:00:00,29,29
1030,883,109018,2018-05-03 00:00:00,13,76
1029,713,13776,2018-12-10 00:00:00,2,70
1028,582,132464,2018-02-01 00:00:00,17,0
1027,775,78750,2018-01-12 00:00:00,25,51
1026,872,90567,2018-07-17 00:00:00,29,15
1025,779,52460,2018-10-22 00:00:00,20,27
1024,221,105570,2018-08-14 00:00:00,23,78
1023,692,144648,2018-09-06 00:00:00,21,70
1022,718,50316,2018-01-31 00:00:00,6,76
1021,878,6932,2018-09-18 00:00:00,2,1
1020,362,69320,2018-08-24 00:00:00,20,1
1019,123,225876,2018-12-30 00:00:00,28,44
1018,427,220374,2018-10-23 00:00:00,27,30
1017,365,13770,2018-04-21 00:00:00,3,78
1016,939,165312,2018-08-26 00:00:00,24,70
1015,584,42075,2018-03-12 00:00:00,5,65
1014,755,75798,2018-04-06 00:00:00,9,29
1013,1,4875,2018-07-31 00:00:00,1,83
1012,399,21460,2018-11-08 00:00:00,10,46
1011,507,9180,2018-09-22 00:00:00,2,78
1010,394,189728,2018-12-26 00:00:00,22,89
1009,646,21890,2018-11-28 00:00:00,11,39
1008,665,235896,2018-03-20 00:00:00,24,35
1007,886,244860,2018-01-25 00:00:00,30,30
1006,148,158886,2018-02-09 00:00:00,26,80
1005,528,162748,2018-01-20 00:00:00,23,42
1004,422,19500,2018-01-22 00:00:00,4,83
1003,726,108600,2018-07-26 00:00:00,15,58
1002,262,81315,2018-10-09 00:00:00,9,69
1001,601,43800,2018-06-21 00:00:00,8,31
1000,435,152775,2018-02-05 00:00:00,25,80
999,379,116802,2018-01-27 00:00:00,18,24
998,933,99180,2018-05-06 00:00:00,19,90
997,132,79131,2018-11-01 00:00:00,13,36
996,205,134176,2018-04-11 00:00:00,16,76
995,685,24348,2018-11-22 00:00:00,4,36
994,750,56608,2018-08-08 00:00:00,8,42
993,729,188181,2018-11-23 00:00:00,29,24
992,235,68880,2018-06-23 00:00:00,10,70
991,811,204092,2018-02-13 00:00:00,28,7
990,111,22374,2018-08-17 00:00:00,18,23
989,560,150172,2018-01-08 00:00:00,22,34
988,581,12075,2018-10-15 00:00:00,5,8
987,825,67296,2018-01-24 00:00:00,8,5
986,342,109566,2018-02-21 00:00:00,18,36
985,406,196326,2018-04-05 00:00:00,26,22
984,366,27898,2018-08-16 00:00:00,13,46
983,818,26040,2018-06-03 00:00:00,20,9
982,153,5112,2018-08-03 00:00:00,2,86
981,586,79718,2018-06-08 00:00:00,23,1
980,173,235536,2018-08-13 00:00:00,28,5
979,643,7240,2018-07-13 00:00:00,1,58
978,452,151297,2018-04-07 00:00:00,19,87
977,315,44724,2018-07-27 00:00:00,6,55
976,234,90116,2018-02-14 00:00:00,26,49
975,399,241472,2018-07-28 00:00:00,28,89
974,608,67221,2018-07-15 00:00:00,11,80
973,333,101178,2018-12-22 00:00:00,18,57
972,760,110688,2018-07-14 00:00:00,16,18
971,452,72400,2018-01-15 00:00:00,10,58
970,239,81315,2018-07-26 00:00:00,9,69
